humidity,windspeed,winddirection,tempC,tempminC,tempmaxC,precipitation,date,month,year
81.2,7.6,180.4,27.3,23.6,31.7,0.2,2021-03-11,March,2021
82.3,6.1,248.9,27.6,24.3,32.1,0.3,2021-03-12,March,2021
82.7,17.6,327.3,26.1,22.1,31.6,4.6,2021-03-13,March,2021
73.4,11.2,323.1,25.1,19.8,31.0,0.0,2021-03-14,March,2021
72.6,8.3,194.4,26.1,20.6,32.7,0.0,2021-03-15,March,2021
72.6,9.0,267.5,27.1,21.4,33.9,0.0,2021-03-16,March,2021
69.7,9.4,197.0,27.5,22.3,34.0,0.0,2021-03-17,March,2021
71.3,7.9,254.6,27.5,21.7,33.8,0.0,2021-03-18,March,2021
71.0,7.6,253.8,27.9,21.8,34.2,0.0,2021-03-19,March,2021
71.7,8.6,236.0,28.0,22.2,34.7,0.0,2021-03-20,March,2021
72.5,7.9,243.5,28.8,24.0,35.3,0.0,2021-03-21,March,2021
69.1,9.7,327.1,29.8,24.3,35.8,0.0,2021-03-22,March,2021
67.0,9.7,50.2,29.3,24.3,35.7,0.1,2021-03-23,March,2021
70.7,8.3,237.1,29.6,25.4,35.7,0.1,2021-03-24,March,2021
61.2,10.1,309.3,29.4,24.9,36.3,0.0,2021-03-25,March,2021
59.4,8.6,285.5,29.1,22.5,35.7,0.0,2021-03-26,March,2021
68.8,8.6,238.4,28.8,23.0,35.3,0.0,2021-03-27,March,2021
73.1,13.3,188.3,28.7,24.6,34.7,0.2,2021-03-28,March,2021
79.2,15.8,192.0,29.0,25.0,34.0,0.5,2021-03-29,March,2021
76.2,21.2,199.8,30.3,27.4,35.3,0.0,2021-03-30,March,2021
76.5,25.2,191.4,30.7,27.0,36.7,0.0,2021-03-31,March,2021
71.2,17.6,179.3,31.0,26.9,37.3,0.0,2021-04-01,April,2021
72.1,17.3,197.1,30.5,27.4,35.3,0.0,2021-04-02,April,2021
75.7,11.5,191.7,29.8,26.0,34.5,0.0,2021-04-03,April,2021
74.0,8.6,232.0,28.7,23.2,35.6,1.2,2021-04-04,April,2021
66.0,6.5,206.7,27.3,21.2,33.7,0.0,2021-04-05,April,2021
70.4,9.4,211.0,28.1,22.9,34.1,0.0,2021-04-06,April,2021
73.3,17.3,189.0,28.8,24.3,34.4,0.0,2021-04-07,April,2021
76.6,18.7,193.5,28.8,25.2,33.2,0.0,2021-04-08,April,2021
74.2,14.8,197.8,29.2,25.7,33.5,0.1,2021-04-09,April,2021
77.3,10.4,222.5,29.6,25.8,34.4,1.0,2021-04-10,April,2021
75.0,11.5,209.1,30.2,26.4,35.2,0.0,2021-04-11,April,2021
73.2,11.2,222.4,30.3,26.0,36.0,0.0,2021-04-12,April,2021
74.8,12.2,210.6,30.5,26.4,35.9,0.3,2021-04-13,April,2021
75.5,14.8,206.7,30.5,25.7,36.5,0.3,2021-04-14,April,2021
77.2,15.5,202.4,30.5,26.6,35.4,0.3,2021-04-15,April,2021
77.0,15.8,194.8,30.0,26.8,33.7,0.4,2021-04-16,April,2021
73.8,11.5,184.9,28.4,24.8,33.8,0.0,2021-04-17,April,2021
72.9,14.0,209.6,29.2,24.0,34.2,0.0,2021-04-18,April,2021
70.6,16.2,217.2,30.5,26.0,37.2,0.1,2021-04-19,April,2021
74.8,18.0,204.8,31.0,27.1,36.6,0.6,2021-04-20,April,2021
73.7,15.5,196.2,31.0,27.0,36.4,0.0,2021-04-21,April,2021
76.9,13.3,244.1,28.9,25.9,32.2,2.5,2021-04-22,April,2021
70.5,9.4,329.4,29.6,25.0,35.5,0.0,2021-04-23,April,2021
66.8,10.1,200.2,30.5,22.9,37.7,0.0,2021-04-24,April,2021
66.0,10.1,217.0,31.7,25.7,38.6,0.0,2021-04-25,April,2021
65.3,15.8,207.4,31.5,26.0,37.7,0.0,2021-04-26,April,2021
74.6,14.8,202.1,31.3,27.1,36.7,0.1,2021-04-27,April,2021
74.8,12.2,196.1,31.5,27.1,36.7,0.0,2021-04-28,April,2021
71.4,11.5,211.9,30.7,26.0,36.2,0.0,2021-04-29,April,2021
69.0,11.2,216.1,30.4,25.3,35.4,0.2,2021-04-30,April,2021
72.7,10.8,185.8,29.6,25.3,35.1,3.6,2021-05-01,May,2021
74.6,13.0,203.6,29.7,26.0,34.7,0.1,2021-05-02,May,2021
74.4,9.4,215.2,29.0,25.5,34.0,10.0,2021-05-03,May,2021
79.8,15.5,244.4,26.8,24.6,29.8,6.1,2021-05-04,May,2021
76.6,11.9,173.7,27.6,23.5,33.4,6.0,2021-05-05,May,2021
77.9,8.3,179.7,28.2,24.5,32.4,12.0,2021-05-06,May,2021
73.4,11.2,196.3,29.6,25.3,34.2,2.9,2021-05-07,May,2021
75.1,9.7,201.9,29.1,25.6,33.9,7.9,2021-05-08,May,2021
80.2,10.8,209.2,28.4,25.5,33.5,1.5,2021-05-09,May,2021
80.7,15.1,189.9,27.8,23.5,32.4,13.2,2021-05-10,May,2021
88.1,15.5,183.4,26.2,24.2,29.4,15.9,2021-05-11,May,2021
80.4,7.2,123.2,27.6,22.6,33.4,19.8,2021-05-12,May,2021
81.9,13.0,197.1,28.1,25.2,32.4,12.5,2021-05-13,May,2021
77.2,13.3,211.5,29.8,25.4,34.1,1.2,2021-05-14,May,2021
77.0,14.8,198.1,30.8,27.3,36.4,0.1,2021-05-15,May,2021
78.3,14.4,202.3,30.9,27.3,35.6,0.3,2021-05-16,May,2021
76.0,15.1,212.2,31.6,27.8,36.7,0.1,2021-05-17,May,2021
76.9,18.4,211.7,31.6,28.1,36.4,0.2,2021-05-18,May,2021
74.1,16.6,216.4,31.8,27.9,36.8,0.5,2021-05-19,May,2021
74.4,16.9,205.9,31.8,28.8,35.3,0.0,2021-05-20,May,2021
77.2,14.8,203.4,31.4,27.9,35.7,1.0,2021-05-21,May,2021
72.6,12.6,206.2,32.3,28.4,35.7,0.1,2021-05-22,May,2021
68.3,8.6,284.5,33.3,29.3,37.0,0.4,2021-05-23,May,2021
75.2,12.6,120.6,30.9,27.7,34.7,3.4,2021-05-24,May,2021
80.5,29.9,84.7,28.9,26.8,31.2,13.4,2021-05-25,May,2021
82.4,31.7,117.3,28.0,25.2,31.6,8.0,2021-05-26,May,2021
84.1,28.8,146.8,29.2,27.3,31.7,11.2,2021-05-27,May,2021
81.8,24.5,157.9,30.2,28.2,32.9,2.7,2021-05-28,May,2021
78.0,12.6,174.6,31.2,27.8,35.0,0.9,2021-05-29,May,2021
79.8,14.0,194.3,30.8,28.2,35.3,0.6,2021-05-30,May,2021
90.1,19.1,190.7,28.2,26.9,29.6,21.5,2021-05-31,May,2021
88.2,14.8,185.0,28.2,25.7,32.2,26.3,2021-06-01,June,2021
82.9,14.0,205.4,29.3,26.4,33.5,12.3,2021-06-02,June,2021
83.9,14.4,202.5,30.0,27.7,34.2,9.5,2021-06-03,June,2021
81.8,15.5,205.8,30.8,28.2,35.2,2.0,2021-06-04,June,2021
80.8,17.3,210.9,30.9,28.5,34.2,2.2,2021-06-05,June,2021
84.1,20.5,221.3,29.8,25.4,35.2,17.8,2021-06-06,June,2021
83.5,18.0,202.5,30.1,26.4,34.6,7.6,2021-06-07,June,2021
87.6,15.5,193.1,28.4,26.1,30.8,26.3,2021-06-08,June,2021
85.0,11.5,177.7,29.5,27.6,31.7,8.5,2021-06-09,June,2021
85.5,13.0,136.2,29.1,27.7,32.1,16.4,2021-06-10,June,2021
86.7,10.4,102.5,28.8,26.7,32.1,12.5,2021-06-11,June,2021
85.5,12.6,119.7,29.1,26.8,32.0,5.6,2021-06-12,June,2021
86.7,16.6,109.7,29.1,27.1,32.3,5.1,2021-06-13,June,2021
87.2,16.9,147.4,29.4,27.6,31.6,4.9,2021-06-14,June,2021
91.0,17.3,166.2,28.3,27.2,29.7,16.4,2021-06-15,June,2021
90.6,17.3,180.9,27.3,25.9,29.3,27.1,2021-06-16,June,2021
92.2,16.6,168.2,26.7,25.7,28.6,36.1,2021-06-17,June,2021
92.6,17.3,175.9,26.8,25.6,28.6,43.7,2021-06-18,June,2021
93.2,16.9,206.6,26.2,25.5,27.4,63.5,2021-06-19,June,2021
92.6,15.8,194.2,27.0,25.8,28.8,29.1,2021-06-20,June,2021
89.1,10.1,189.5,28.1,26.4,30.2,19.9,2021-06-21,June,2021
89.2,14.4,165.1,28.2,26.8,29.9,10.5,2021-06-22,June,2021
84.9,19.1,162.8,29.1,26.5,31.8,2.1,2021-06-23,June,2021
83.5,17.3,178.4,29.7,27.2,32.7,10.5,2021-06-24,June,2021
83.3,17.3,166.3,29.7,27.7,32.4,5.2,2021-06-25,June,2021
83.6,18.7,162.6,29.8,27.6,32.3,2.0,2021-06-26,June,2021
82.1,18.0,176.3,30.1,27.9,33.2,3.0,2021-06-27,June,2021
83.2,18.0,198.3,30.1,28.1,32.4,2.0,2021-06-28,June,2021
86.9,20.2,205.3,29.3,27.8,31.7,11.2,2021-06-29,June,2021
84.6,20.2,208.0,30.4,27.9,33.4,4.9,2021-06-30,June,2021
91.9,20.9,188.1,26.9,25.7,28.2,30.8,2021-07-01,July,2021
89.6,15.8,197.6,27.7,25.7,31.0,15.7,2021-07-02,July,2021
85.8,14.8,183.7,29.3,27.1,33.6,4.1,2021-07-03,July,2021
85.6,13.7,169.1,29.1,27.8,30.9,6.2,2021-07-04,July,2021
83.0,14.8,177.8,29.9,27.3,32.7,7.1,2021-07-05,July,2021
84.2,13.3,190.3,30.2,28.2,33.0,5.0,2021-07-06,July,2021
89.8,16.6,191.3,28.7,27.3,31.0,19.1,2021-07-07,July,2021
85.8,16.6,148.2,28.7,26.5,31.3,9.0,2021-07-08,July,2021
82.9,14.8,144.7,29.7,27.3,33.0,4.6,2021-07-09,July,2021
83.8,14.0,124.3,30.0,27.8,33.3,3.1,2021-07-10,July,2021
80.2,15.8,119.6,30.5,28.0,33.6,1.3,2021-07-11,July,2021
81.1,15.5,131.6,30.2,27.8,32.9,8.2,2021-07-12,July,2021
81.8,18.4,142.8,29.7,27.9,32.6,7.1,2021-07-13,July,2021
84.3,18.4,154.2,29.6,27.2,32.2,3.3,2021-07-14,July,2021
81.2,10.4,170.5,30.4,27.4,34.4,3.1,2021-07-15,July,2021
79.4,13.7,200.6,30.8,28.2,34.5,3.5,2021-07-16,July,2021
81.5,13.7,194.2,30.3,28.7,33.8,4.4,2021-07-17,July,2021
82.8,13.7,195.9,30.1,28.2,33.2,3.8,2021-07-18,July,2021
84.4,14.0,198.9,30.0,28.6,33.1,1.9,2021-07-19,July,2021
88.6,12.2,182.9,28.9,27.4,30.6,11.3,2021-07-20,July,2021
84.4,12.2,125.8,29.7,27.5,33.1,14.5,2021-07-21,July,2021
80.2,24.5,98.6,30.0,27.6,32.6,1.4,2021-07-22,July,2021
88.7,25.9,123.6,28.6,27.1,30.4,9.2,2021-07-23,July,2021
90.9,16.6,154.6,28.4,27.1,30.4,19.6,2021-07-24,July,2021
85.2,11.9,171.4,29.7,27.4,32.4,10.2,2021-07-25,July,2021
85.1,13.7,219.2,30.1,28.2,33.3,24.7,2021-07-26,July,2021
88.0,18.7,266.6,28.8,27.4,30.7,45.5,2021-07-27,July,2021
92.1,15.5,224.3,27.6,26.8,29.0,63.0,2021-07-28,July,2021
94.0,21.6,199.8,27.0,26.5,27.5,35.8,2021-07-29,July,2021
89.9,18.0,176.8,28.1,26.7,30.0,14.4,2021-07-30,July,2021
88.7,17.3,166.7,28.4,26.5,30.4,10.2,2021-07-31,July,2021
87.6,13.7,191.9,29.2,27.3,31.5,11.4,2021-08-01,August,2021
88.9,12.6,196.7,29.1,27.8,32.0,12.1,2021-08-02,August,2021
88.1,11.2,226.3,29.1,27.6,32.0,9.2,2021-08-03,August,2021
89.4,8.3,194.3,28.8,27.6,30.3,22.2,2021-08-04,August,2021
81.5,11.9,217.1,30.2,27.2,32.9,3.8,2021-08-05,August,2021
84.9,11.9,208.9,29.6,27.5,32.3,10.2,2021-08-06,August,2021
90.9,11.2,183.3,28.5,27.7,29.8,25.9,2021-08-07,August,2021
89.8,14.4,194.4,28.5,27.5,29.9,25.5,2021-08-08,August,2021
86.2,15.8,196.4,29.5,27.4,32.2,4.2,2021-08-09,August,2021
86.9,15.8,202.7,30.2,28.7,32.9,5.2,2021-08-10,August,2021
86.0,15.5,185.2,30.6,28.9,33.6,8.2,2021-08-11,August,2021
85.4,14.4,178.3,30.1,28.6,33.6,7.0,2021-08-12,August,2021
89.2,15.5,198.9,29.2,28.1,30.5,9.3,2021-08-13,August,2021
86.2,11.2,184.6,29.8,27.8,33.5,7.2,2021-08-14,August,2021
83.7,10.4,168.5,30.4,28.5,33.6,2.9,2021-08-15,August,2021
86.7,14.4,141.8,29.5,28.1,31.8,5.9,2021-08-16,August,2021
91.4,12.6,148.7,28.1,27.0,29.3,8.8,2021-08-17,August,2021
90.4,16.9,166.5,27.8,26.7,30.1,13.5,2021-08-18,August,2021
91.0,18.0,167.6,27.6,26.6,28.9,10.2,2021-08-19,August,2021
91.0,13.3,156.7,27.6,26.6,29.1,13.9,2021-08-20,August,2021
85.6,14.0,162.4,29.0,26.8,32.0,2.3,2021-08-21,August,2021
82.0,13.7,204.9,30.2,27.3,34.2,2.4,2021-08-22,August,2021
80.7,17.6,214.0,30.6,28.2,34.3,4.3,2021-08-23,August,2021
83.2,14.8,209.8,30.3,27.9,33.9,5.2,2021-08-24,August,2021
88.5,11.5,204.8,29.7,28.3,31.8,9.3,2021-08-25,August,2021
89.5,14.4,184.0,29.0,27.5,31.7,16.6,2021-08-26,August,2021
88.5,12.6,147.5,29.0,26.6,33.0,67.4,2021-08-27,August,2021
84.9,17.6,123.1,29.2,27.2,32.2,2.5,2021-08-28,August,2021
86.1,16.9,137.0,29.1,27.2,32.1,7.4,2021-08-29,August,2021
88.1,13.7,129.8,28.7,27.3,31.9,12.9,2021-08-30,August,2021
83.2,13.0,146.6,29.6,27.4,33.1,8.5,2021-08-31,August,2021
84.2,9.4,194.0,29.9,27.5,32.9,2.8,2021-09-01,September,2021
82.7,9.7,195.9,29.9,27.9,32.6,4.5,2021-09-02,September,2021
82.8,7.9,200.2,29.9,27.7,32.7,3.4,2021-09-03,September,2021
81.8,7.6,177.8,30.4,27.5,34.3,1.3,2021-09-04,September,2021
83.0,10.8,113.7,30.4,27.8,34.0,5.7,2021-09-05,September,2021
81.7,23.0,109.9,29.4,27.7,32.3,7.2,2021-09-06,September,2021
87.7,20.2,136.6,28.2,27.0,30.4,8.2,2021-09-07,September,2021
86.1,13.7,150.4,28.6,26.8,31.5,9.9,2021-09-08,September,2021
83.0,8.3,138.6,29.6,26.6,33.5,2.4,2021-09-09,September,2021
81.6,9.4,46.0,30.2,27.6,34.6,5.9,2021-09-10,September,2021
80.9,18.4,104.3,29.6,27.5,33.1,3.4,2021-09-11,September,2021
78.9,29.2,105.8,29.7,28.1,32.0,2.7,2021-09-12,September,2021
86.9,22.3,117.0,28.5,26.7,31.0,11.7,2021-09-13,September,2021
91.3,20.9,133.4,27.2,26.6,28.7,19.5,2021-09-14,September,2021
87.3,14.8,154.0,28.4,26.1,32.0,12.0,2021-09-15,September,2021
85.1,12.6,152.1,29.0,26.6,32.5,1.8,2021-09-16,September,2021
87.0,9.0,148.3,28.5,26.6,31.9,9.8,2021-09-17,September,2021
88.2,7.9,190.0,28.3,27.2,30.7,13.2,2021-09-18,September,2021
91.3,8.6,207.5,27.6,26.7,29.6,37.2,2021-09-19,September,2021
91.4,14.8,133.3,27.4,26.2,28.8,24.4,2021-09-20,September,2021
91.4,14.8,132.3,27.2,26.1,29.2,27.2,2021-09-21,September,2021
91.6,15.1,129.6,27.3,26.1,30.0,22.8,2021-09-22,September,2021
85.1,11.2,139.6,29.0,26.5,32.7,3.9,2021-09-23,September,2021
82.1,5.4,311.3,30.2,26.4,34.2,0.2,2021-09-24,September,2021
86.0,6.1,155.7,29.4,27.8,32.2,12.5,2021-09-25,September,2021
84.1,11.9,108.5,29.4,27.3,33.2,4.8,2021-09-26,September,2021
84.2,9.7,70.7,29.2,26.8,33.2,1.3,2021-09-27,September,2021
89.5,24.8,116.0,27.4,26.0,29.3,10.9,2021-09-28,September,2021
92.5,15.8,134.6,26.6,25.5,28.4,20.1,2021-09-29,September,2021
87.1,10.1,143.1,28.5,25.5,32.5,1.7,2021-09-30,September,2021
80.9,8.3,204.9,30.0,26.6,34.1,0.0,2021-10-01,October,2021
78.8,14.0,340.3,19.4,16.4,24.8,0.0,2021-12-31,December,2021
77.2,8.6,301.4,18.4,12.7,26.4,0.0,2020-01-01,January,2020
82.6,8.6,313.4,19.5,15.0,25.2,0.0,2020-01-02,January,2020
93.2,14.8,28.0,17.9,17.2,19.0,16.5,2020-01-03,January,2020
91.9,7.6,125.4,18.2,16.0,21.4,2.7,2020-01-04,January,2020
88.8,10.1,316.3,18.4,15.8,22.6,0.0,2020-01-05,January,2020
83.8,12.2,0.6,16.6,12.9,22.1,0.0,2020-01-06,January,2020
87.4,11.2,345.3,15.4,12.2,20.6,0.0,2020-01-07,January,2020
84.9,9.4,5.7,16.5,12.5,22.9,0.0,2020-01-08,January,2020
83.9,10.1,358.3,18.4,14.8,22.7,1.2,2020-01-09,January,2020
83.8,13.3,340.2,18.7,15.6,23.3,0.0,2020-01-10,January,2020
82.8,13.0,332.2,16.3,13.1,20.5,0.0,2020-01-11,January,2020
83.5,11.5,331.4,16.5,13.3,21.7,0.0,2020-01-12,January,2020
81.0,8.6,317.5,16.3,12.4,22.9,0.0,2020-01-13,January,2020
80.4,8.3,338.7,17.5,11.7,24.5,0.0,2020-01-14,January,2020
82.0,7.6,3.9,18.5,13.8,26.2,0.0,2020-01-15,January,2020
79.2,9.0,42.8,19.8,13.3,27.7,0.0,2020-01-16,January,2020
75.4,9.4,49.9,21.3,15.4,28.7,0.0,2020-01-17,January,2020
76.8,6.5,340.1,21.5,15.4,29.0,0.0,2020-01-18,January,2020
79.4,12.6,302.0,20.8,15.2,27.5,0.0,2020-01-19,January,2020
80.3,11.5,334.1,19.1,15.9,23.8,0.0,2020-01-20,January,2020
77.8,9.7,14.2,17.2,12.6,24.0,0.0,2020-01-21,January,2020
76.0,9.0,9.7,18.1,12.0,24.8,0.0,2020-01-22,January,2020
79.0,10.4,37.4,19.0,14.1,24.5,0.0,2020-01-23,January,2020
74.8,9.4,335.8,18.2,14.0,24.3,0.0,2020-01-24,January,2020
73.6,11.5,344.1,16.6,11.4,23.8,0.0,2020-01-25,January,2020
76.0,11.5,327.5,16.9,12.2,23.9,0.0,2020-01-26,January,2020
78.1,13.7,324.7,17.2,12.9,23.5,0.0,2020-01-27,January,2020
78.0,8.3,111.9,17.7,11.0,24.8,0.0,2020-01-28,January,2020
86.6,10.4,129.2,19.3,15.8,23.1,1.6,2020-01-29,January,2020
89.7,7.9,172.3,19.7,16.1,23.1,1.2,2020-01-30,January,2020
81.5,15.5,321.3,19.8,16.0,24.4,0.0,2020-01-31,January,2020
73.4,11.9,349.6,18.1,13.1,25.1,0.0,2020-02-01,February,2020
72.2,9.7,347.6,17.6,13.0,24.2,0.0,2020-02-02,February,2020
67.8,12.6,355.8,16.9,11.3,24.0,0.0,2020-02-03,February,2020
69.1,10.1,348.3,17.2,10.7,25.1,0.0,2020-02-04,February,2020
68.0,6.8,314.9,19.5,15.0,25.9,0.0,2020-02-05,February,2020
73.1,7.9,315.4,19.7,14.6,25.9,0.0,2020-02-06,February,2020
67.5,9.7,31.2,19.6,15.3,24.6,0.0,2020-02-07,February,2020
70.6,11.9,351.9,19.2,16.4,21.9,0.0,2020-02-08,February,2020
67.9,12.6,341.4,20.2,16.5,26.3,0.0,2020-02-09,February,2020
67.4,10.1,328.0,18.6,13.2,25.9,0.0,2020-02-10,February,2020
68.5,11.5,335.4,18.6,12.1,26.4,0.0,2020-02-11,February,2020
65.3,10.8,326.5,19.0,13.1,26.5,0.0,2020-02-12,February,2020
68.5,11.2,310.7,19.1,13.5,26.7,0.0,2020-02-13,February,2020
71.5,12.2,225.6,20.9,13.5,28.3,0.0,2020-02-14,February,2020
74.2,10.1,277.2,21.9,17.3,29.1,0.0,2020-02-15,February,2020
71.0,10.1,352.9,21.7,16.4,28.7,0.0,2020-02-16,February,2020
71.0,8.6,283.4,22.4,16.9,29.0,0.0,2020-02-17,February,2020
72.1,7.2,245.2,22.5,17.5,28.9,0.0,2020-02-18,February,2020
80.1,8.6,212.4,22.2,17.6,28.9,0.0,2020-02-19,February,2020
80.7,7.2,208.4,22.6,17.7,28.9,0.0,2020-02-20,February,2020
73.1,9.7,17.2,23.2,17.6,30.1,0.0,2020-02-21,February,2020
70.2,9.4,3.4,22.8,16.4,30.5,0.0,2020-02-22,February,2020
74.3,7.9,337.3,23.4,17.4,30.4,0.0,2020-02-23,February,2020
80.6,7.9,355.2,22.9,18.4,27.2,0.0,2020-02-24,February,2020
86.9,11.9,327.3,20.9,19.4,23.1,0.9,2020-02-25,February,2020
82.6,8.6,195.9,21.1,17.1,25.8,5.5,2020-02-26,February,2020
78.6,7.2,324.2,22.0,17.6,27.2,0.0,2020-02-27,February,2020
74.5,9.0,351.8,22.2,17.5,28.2,0.0,2020-02-28,February,2020
67.9,8.6,346.5,22.7,16.4,29.7,0.0,2020-02-29,February,2020
68.9,9.7,329.2,23.7,17.1,30.4,0.0,2020-03-01,March,2020
73.4,11.2,283.5,24.4,18.5,31.2,0.0,2020-03-02,March,2020
75.4,9.4,257.4,24.1,20.2,29.7,0.0,2020-03-03,March,2020
76.1,10.4,193.6,24.0,20.2,30.8,6.2,2020-03-04,March,2020
80.4,9.2,237.5,23.8,20.1,30.1,3.1,2020-03-05,March,2020
80.2,15.5,201.9,24.1,21.1,29.6,0.8,2020-03-06,March,2020
87.4,7.2,215.1,23.2,21.1,27.2,3.1,2020-03-07,March,2020
84.0,8.6,254.0,24.5,21.4,29.1,0.6,2020-03-08,March,2020
70.7,10.8,331.7,24.2,19.2,29.6,0.0,2020-03-09,March,2020
66.1,9.0,344.7,23.9,17.1,29.8,0.0,2020-03-10,March,2020
69.0,16.6,254.7,25.9,20.2,31.9,0.0,2020-03-11,March,2020
71.6,16.6,277.4,26.7,21.1,32.9,0.0,2020-03-12,March,2020
71.4,10.8,357.0,27.9,22.0,34.8,0.0,2020-03-13,March,2020
63.8,21.2,4.7,26.6,21.8,32.2,0.0,2020-03-14,March,2020
69.4,14.8,349.8,24.8,19.4,31.4,0.0,2020-03-15,March,2020
70.4,10.4,336.4,25.8,20.4,31.7,0.1,2020-03-16,March,2020
67.1,7.9,324.2,26.6,21.9,32.1,0.0,2020-03-17,March,2020
68.8,10.1,335.5,26.4,21.2,32.2,0.0,2020-03-18,March,2020
64.7,7.9,351.6,26.1,19.4,32.8,0.0,2020-03-19,March,2020
67.1,13.0,278.7,26.3,22.3,32.3,0.1,2020-03-20,March,2020
67.7,15.5,229.1,26.3,19.7,34.1,3.4,2020-03-21,March,2020
75.1,13.3,224.4,24.0,20.0,30.1,2.0,2020-03-22,March,2020
71.8,7.9,308.8,25.5,19.7,31.3,0.0,2020-03-23,March,2020
77.6,6.8,218.9,26.6,22.3,32.7,1.0,2020-03-24,March,2020
74.8,10.4,242.4,26.6,21.5,33.1,0.0,2020-03-25,March,2020
72.9,9.7,240.2,28.7,24.0,35.1,0.0,2020-03-26,March,2020
64.8,12.2,250.9,29.4,19.9,36.1,0.0,2020-03-27,March,2020
66.9,12.2,255.0,29.5,23.1,36.1,0.0,2020-03-28,March,2020
64.4,12.6,279.8,28.8,23.6,34.6,0.0,2020-03-29,March,2020
61.4,13.3,272.0,28.5,22.7,34.9,0.0,2020-03-30,March,2020
59.9,11.5,266.9,28.8,22.3,35.3,0.0,2020-03-31,March,2020
70.2,13.0,223.3,28.9,21.5,36.2,0.2,2020-04-01,April,2020
72.0,16.6,213.1,29.9,25.3,36.1,0.7,2020-04-02,April,2020
78.7,12.6,190.0,29.2,25.6,35.5,7.2,2020-04-03,April,2020
74.6,10.9,187.2,29.2,25.1,36.1,0.6,2020-04-04,April,2020
80.2,10.4,216.8,28.6,25.3,35.2,3.1,2020-04-05,April,2020
69.8,12.6,227.8,29.0,24.7,36.6,0.0,2020-04-06,April,2020
68.8,16.6,220.9,30.1,24.9,37.1,0.0,2020-04-07,April,2020
74.1,15.8,218.2,29.2,26.1,34.5,0.5,2020-04-08,April,2020
67.7,11.2,232.7,29.2,23.5,35.1,0.0,2020-04-09,April,2020
73.7,11.5,201.0,29.5,23.1,36.1,0.1,2020-04-10,April,2020
74.5,13.3,203.9,29.3,25.1,35.1,1.1,2020-04-11,April,2020
75.9,9.4,158.9,27.0,21.9,32.3,3.4,2020-04-12,April,2020
77.2,12.6,172.5,29.4,24.2,35.0,2.0,2020-04-13,April,2020
75.9,9.7,182.1,30.6,25.6,35.7,0.9,2020-04-14,April,2020
81.5,11.5,182.5,28.4,23.8,34.1,7.2,2020-04-15,April,2020
75.0,9.7,181.2,28.7,23.3,35.5,1.3,2020-04-16,April,2020
73.7,19.1,190.4,30.6,27.1,35.9,0.2,2020-04-17,April,2020
77.3,18.7,191.6,30.0,25.7,34.6,9.5,2020-04-18,April,2020
71.8,14.8,189.3,29.3,23.2,35.6,1.0,2020-04-19,April,2020
77.8,14.8,181.2,28.9,25.8,35.1,0.7,2020-04-20,April,2020
81.8,9.4,220.7,25.4,23.1,29.4,5.6,2020-04-21,April,2020
79.6,10.4,212.7,26.8,22.4,32.4,5.2,2020-04-22,April,2020
83.3,12.6,197.6,26.8,22.5,34.7,24.1,2020-04-23,April,2020
87.4,15.1,175.0,25.3,22.1,30.5,68.5,2020-04-24,April,2020
84.5,14.4,168.2,26.2,22.4,33.1,24.8,2020-04-25,April,2020
88.2,14.4,111.2,25.5,23.1,30.1,12.3,2020-04-26,April,2020
83.4,13.3,122.7,26.4,22.7,29.9,20.5,2020-04-27,April,2020
87.8,7.9,146.4,25.9,23.8,29.0,14.4,2020-04-28,April,2020
81.2,7.2,148.3,26.7,22.8,31.8,9.5,2020-04-29,April,2020
83.7,11.2,127.4,26.9,23.9,32.3,17.0,2020-04-30,April,2020
86.1,9.7,145.1,26.1,24.1,32.0,10.5,2020-05-01,May,2020
80.6,8.3,155.2,26.9,23.2,32.1,9.8,2020-05-02,May,2020
81.4,7.2,176.4,27.4,23.8,33.0,19.8,2020-05-03,May,2020
79.0,6.5,181.0,29.3,24.6,34.8,0.4,2020-05-04,May,2020
77.2,10.1,204.3,30.1,25.1,35.2,1.0,2020-05-05,May,2020
84.5,13.7,241.1,26.8,22.4,31.5,11.1,2020-05-06,May,2020
78.6,13.0,184.7,28.3,21.6,35.0,1.1,2020-05-07,May,2020
78.1,9.7,212.7,28.3,21.8,35.0,0.4,2020-05-08,May,2020
78.5,9.4,189.6,30.2,24.8,36.1,1.7,2020-05-09,May,2020
73.8,7.2,178.1,31.0,26.2,36.1,0.5,2020-05-10,May,2020
73.2,7.6,273.9,29.0,24.1,34.8,0.1,2020-05-11,May,2020
73.3,10.1,238.4,30.9,25.8,36.5,0.0,2020-05-12,May,2020
73.8,10.8,213.7,30.8,25.9,36.0,0.1,2020-05-13,May,2020
76.2,14.4,198.4,30.6,26.6,37.0,0.1,2020-05-14,May,2020
75.6,15.8,203.2,31.1,27.3,36.0,0.6,2020-05-15,May,2020
73.8,17.6,207.9,31.7,27.7,37.1,0.0,2020-05-16,May,2020
75.2,13.0,199.0,31.7,27.9,37.0,0.6,2020-05-17,May,2020
71.9,10.8,179.4,31.5,27.2,36.4,0.0,2020-05-18,May,2020
82.6,16.2,96.0,29.4,25.6,34.1,3.8,2020-05-19,May,2020
92.0,51.8,104.5,26.3,24.5,28.5,21.7,2020-05-20,May,2020
86.4,48.6,201.9,26.4,25.1,27.8,3.5,2020-05-21,May,2020
